no,category,word,part of speech,cefr,meaning,oxford,academic,ielts
2665,L,lung,noun,B2,ปอด,1,0,0
2666,L,luxury,adjective,B1,หรูหรา,1,0,0
2667,L,lyric,noun,B2,บทกวี,0,0,0
2668,M,machine,noun,A1,เครื่องจักร,1,0,0
2669,M,machinery,noun,C1,เครื่องจักร,0,0,0
2670,M,mad,adjective,B1,โกรธ,1,0,0
2671,M,magazine,noun,A1,นิตยสาร,1,0,0
2672,M,magic,adjective,B1,มายากล,1,0,0
2673,M,magical,adjective,C1,วิเศษ,0,0,0
2674,M,magistrate,noun,C1,ผู้พิพากษา,0,0,0
2675,M,magnetic,adjective,C1,เกี่ยวกับแม่เหล็ก,0,0,0
2676,M,magnificent,adjective,B2,งดงาม อลังการ,0,0,0
2677,M,magnitude,noun,C1,ขนาด ความใหญ่ ความสำคัญ,0,0,0
2678,M,mail,noun,A2,ส่งจดหมาย,1,0,0
2679,M,main,adjective,A1,หลัก,1,0,0
2680,M,mainland,noun,C1,แผ่นดินใหญ่,0,0,0
2681,M,mainly,adverb,B1,ส่วนใหญ่,1,0,0
2682,M,mainstream,adjective,C1,กระแสหลัก,0,0,0
2683,M,maintain,verb,B2,รักษา บำรุง ดูแล,1,0,0
2684,M,maintenance,noun,C1,การซ่อมบำรุง,0,1,1
2685,M,major,adjective,A2,วิชาเอก,1,1,1
2686,M,majority,noun,B2,ส่วนใหญ่,1,0,0
2687,M,make,noun,B2,ทำ,1,0,0
2688,M,make-up,noun,B2,แต่งหน้า,0,0,0
2689,M,making,noun,B2,การทำ,0,0,0
2690,M,male,adjective,A2,ชาย,1,0,0
2691,M,mall,noun,B1,ห้างสรรพสินค้า,1,0,0
2692,M,man,noun,A1,ผู้ชาย,1,0,0
2693,M,manage,verb,A2,จัดการ,1,0,1
2694,M,management,noun,B1,การจัดการ,1,0,0
2695,M,manager,noun,A2,ผู้จัดการ,1,0,0
2696,M,mandate,noun,C1,สั่งการ มอบอำนาจ คำสั่ง,0,0,0
2697,M,mandatory,adjective,C1,เกี่ยวกับคำสั่งหรือข้อบังคับ,0,0,0
2698,M,manifest,verb,C1,รายการสินค้า แสดง ประจักษ์ พิสูจน์ ชัดแจ้ง ปรากฏชัดเจน,0,0,0
2699,M,manipulate,verb,C1,จัดการ,0,0,0
2700,M,manipulation,noun,C1,การจัดการ,0,1,1
2701,M,manner,noun,A2,มารยาท,1,0,0
2702,M,manual,noun,B1,คู่มือ,0,0,1
2703,M,manufacture,verb,B2,ผลิต,0,0,0
2704,M,manufacturing,noun,B2,การผลิต,0,0,0
2705,M,manuscript,noun,C1,ต้นฉบับ,0,0,0
2706,M,many,determiner,A1,มากมาย,1,0,0
2707,M,map,noun,A1,แผนที่,1,0,0
2708,M,marathon,noun,B2,มาราธอน,0,0,0
2709,M,March,noun,A1,มีนาคม,1,0,0
2710,M,margin,noun,B2,ขอบ,0,0,0
2711,M,marginal,adjective,C1,ร่อแร่,0,1,1
2712,M,marine,adjective,C1,นาวิกโยธิน,0,0,0
2713,M,mark,noun,A2,เครื่องหมาย,1,0,0
2714,M,marker,noun,B2,เครื่องทำเครื่องหมาย,0,0,0
2715,M,market,noun,A1,ตลาด,1,0,0
2716,M,marketing,noun,B1,การตลาด,1,0,0
2717,M,marketplace,noun,C1,ตลาด,0,0,0
2718,M,marriage,noun,B1,การแต่งงาน,1,0,0
2719,M,married,adjective,A1,แต่งงานแล้ว,1,0,0
2720,M,marry,verb,A2,แต่งงาน,1,0,0
2721,M,martial,adjective,B2,เกี่ยวกับการต่อสู้,0,0,0
2722,M,mask,noun,C1,หน้ากาก,0,0,0
2723,M,mass,adjective,B2,มวล,1,0,0
2724,M,massacre,noun,C1,การสังหารหมู่,0,0,0
2725,M,massive,adjective,B2,ใหญ่โต มหึมา หนัก,1,0,0
2726,M,master,noun,B2,ผู้เชี่ยวชาญ,1,0,0
2727,M,match,noun,A1,จับคู่,1,0,0
2728,M,matching,adjective,B2,การจับคู่,1,0,0
2729,M,mate,noun,B2,เพื่อน,0,0,0
2730,M,material,adjective,B2,วัสดุ,1,0,0
2731,M,mathematical,adjective,C1,เกี่ยวกับคณิตศาสตร์,0,0,0
2732,M,mathematics,noun,A2,คณิตศาสตร์,1,0,0
2733,M,maths,noun,A2,คณิตศาสตร์,1,0,0
2734,M,matter,noun,A2,วัตถุ สาระ ความสำคัญ เหตุผล สถานการณ์,1,0,0
2735,M,mature,adjective,C1,เป็นผู้ใหญ่,0,1,1
2736,M,maximize,verb,C1,ทำให้สูงสุด,0,0,0
2737,M,maximum,adjective,B2,ขีดสุด,1,1,1
2738,M,May,noun,A1,อาจ,1,0,0
2739,M,maybe,adverb,A1,อาจจะ,1,0,0
2740,M,mayor,noun,B2,นายกเทศมนตรี,0,0,0
2741,M,me,pronoun,A1,ฉัน,1,0,0
2742,M,meal,noun,A1,มื้อ,1,0,0
2743,M,mean,verb,A1,หมายถึง,1,0,0
2744,M,meaning,noun,A1,ความหมาย จุดประสงค์ ความสำคัญ ตั้งใจไว้,1,0,0
2745,M,meaningful,adjective,C1,มีความหมาย,0,0,0
2746,M,means,noun,B2,วิธี,1,0,0
2747,M,meantime,noun,C1,ในขณะเดียวกัน,0,0,0
2748,M,meanwhile,adverb,B1,ในขณะที่ ในระหว่าง,1,0,0
2749,M,measure,noun,B1,เกณฑ์ มาตรฐาน ชั่ง ตวง วัด มาตรการ,1,0,0
2750,M,measurement,noun,B2,การวัด,1,0,0
2751,M,meat,noun,A1,เนื้อ,1,0,0
2752,M,mechanic,noun,B2,ช่างเครื่อง,0,0,0
2753,M,mechanical,adjective,B2,เกี่ยวกับกลไก,0,0,0
2754,M,mechanism,noun,B2,กลไก,0,1,1
2755,M,medal,noun,B2,เหรียญ,0,0,0
2756,M,media,noun,A2,สื่อ,1,1,1
2757,M,medical,adjective,A2,ทางการแพทย์,1,1,1
2758,M,medication,noun,B2,ยา,0,0,0
2759,M,medicine,noun,A2,ยา,1,0,0
2760,M,medieval,adjective,C1,เกี่ยวกับยุคกลาง,0,0,0
2761,M,meditation,noun,C1,การทำสมาธิ,0,0,0
2762,M,medium,adjective,B1,ปานกลาง,1,1,1
2763,M,meet,verb,A1,พบปะ,1,0,0
2764,M,meeting,noun,A1,การประชุม,1,0,0
2765,M,melody,noun,C1,ทำนองเพลง,0,0,0
2766,M,melt,verb,B2,ละลาย,1,0,0
2767,M,member,noun,A1,สมาชิก,1,0,0
2768,M,membership,noun,B2,การเป็นสมาชิก,0,0,0
2769,M,memo,noun,C1,บันทึก,0,0,0
2770,M,memoir,noun,C1,ความทรงจำ,0,0,0
2771,M,memorable,adjective,B2,น่าจดจำ,0,0,0
2772,M,memorial,noun,C1,อนุสรณ์สถาน,0,0,0
2773,M,memory,noun,A2,หน่วยความจำ,1,0,0
2774,M,mental,adjective,B1,จิต,1,1,1
2775,M,mention,noun,B1,กล่าวถึง,1,0,0
2776,M,mentor,noun,C1,ผู้ให้คำปรึกษา,0,0,0
2777,M,menu,noun,A1,เมนู,1,0,0
2778,M,merchant,noun,C1,พ่อค้า,0,0,0
2779,M,mercy,noun,C1,ความเมตตา ความกรุณาปรานี,0,0,0
2780,M,mere,adjective,C1,เป็นเพียง,0,0,0
2781,M,merely,adverb,C1,เป็นเพียง,0,0,0
2782,M,merge,verb,C1,ผสม กลมกลืน กลายเป็น,0,0,1
2783,M,merger,noun,C1,การควบรวมกิจการ,0,0,0
2784,M,merit,noun,C1,บุญ,0,0,0
2785,M,mess,noun,B1,สภาพรกรุงรัง,1,0,0
2786,M,message,noun,A1,ข้อความ,1,0,0
2787,M,metal,noun,A2,โลหะ,1,0,0
2788,M,metaphor,noun,B2,คำอุปมาอุปมัย,0,0,0
2789,M,method,noun,A2,วิธี,1,1,1
2790,M,methodology,noun,C1,วิธีการ,0,0,0
2791,M,metre,noun,A1,เมตร,1,0,0
2792,M,middle,adjective,A2,กลาง,1,0,0
2793,M,midnight,noun,A1,เที่ยงคืน,1,0,0
2794,M,midst,noun,C1,ท่ามกลาง,0,0,0
2795,M,might,modal verb,A2,อาจ,1,0,0
2796,M,migration,noun,C1,การโยกย้าย,0,1,1
2797,M,mild,adjective,B1,อ่อน,1,0,0
2798,M,mile,noun,A1,ไมล์,1,0,0
2799,M,militant,adjective,C1,ผู้ทำสงคราม,0,0,0
2800,M,military,adjective,B2,ทหาร เกี่ยวกับทหาร ในทางทหาร,1,1,1
2801,M,militia,noun,C1,กองทหารอาสาสมัคร,0,0,0
2802,M,milk,noun,A1,น้ำนม,1,0,0
2803,M,mill,noun,C1,โรงสี,0,0,0
2804,M,mind,noun,A2,จิตใจ,1,0,0
2805,M,mine,noun,B1,ของฉัน,1,0,0
2806,M,miner,noun,B2,คนขุดแร่,0,0,0
2807,M,mineral,noun,B2,แร่ธาตุ,1,0,0
2808,M,minimal,adjective,C1,น้อยที่สุด,0,1,0
2809,M,minimize,verb,C1,ลดขนาด,0,0,0
2810,M,minimum,adjective,B2,ขั้นต่ำสุด,1,1,1
2811,M,mining,noun,C1,การขุด,0,0,0
2812,M,minister,noun,B2,รัฐมนตรีว่าการกระทรวง,1,0,0
2813,M,ministry,noun,C1,กระทรวง,0,1,0
2814,M,minor,adjective,B2,ส่วนน้อย,1,0,0
2815,M,minority,noun,B2,ชนกลุ่มน้อย,1,0,0
2816,M,minute,noun,A1,นาที,1,0,0
2817,M,miracle,noun,C1,ความมหัศจรรย์,0,0,0
2818,M,mirror,noun,A2,กระจกเงา,1,0,0
2819,M,miserable,adjective,B2,ทุกข์ยาก ยากจนน่าสังเวช,0,0,0
2820,M,misery,noun,C1,ความทุกข์ยาก,0,0,0
2821,M,misleading,adjective,C1,การทำให้เข้าใจผิด,0,0,0
2822,M,miss,verb,A1,นางสาว,1,0,0
2823,M,missile,noun,C1,ขีปนาวุธ,0,0,0
2824,M,missing,adjective,A2,หายไป,1,0,0
2825,M,mission,noun,B2,คณะผู้แทน งานที่ได้รับมอบหมาย,1,0,0
2826,M,mistake,noun,A1,ความผิดพลาด,1,0,0
2827,M,mix,noun,B1,ผสม,1,0,0
2828,M,mixed,adjective,B2,ผสมกัน,1,0,0
2829,M,mixture,noun,B1,ส่วนผสม,1,0,0
2830,M,mob,noun,C1,ม็อบ,0,0,0
2831,M,mobile,adjective,A2,มือถือ,1,0,0
2832,M,mobility,noun,C1,การเคลื่อนไหว,0,0,0
2833,M,mobilize,verb,C1,เคลื่อนพล ระดมกำลัง,0,0,0
2834,M,mode,noun,B2,โหมด,0,1,0
2835,M,model,noun,A1,แบบอย่าง,1,0,0
2836,M,moderate,adjective,C1,พอสมควร ปานกลาง บรรเทา,0,0,0
2837,M,modern,adjective,A1,ทันสมัย,1,0,1
2838,M,modest,adjective,B2,เจียมเนื้อเจียมตัว,0,0,0
2839,M,modification,noun,C1,การปรับเปลี่ยน,0,0,1
2840,M,modify,verb,B2,แก้ไข ดัดแปลง ปรับปรุง ลดความรุนแรง ลดหย่อน,1,0,0
2841,M,moment,noun,A1,ช่วงเวลา,1,0,0
2842,M,momentum,noun,C1,โมเมนตัม,0,0,0
2843,M,Monday,noun,A1,วันจันทร์,1,0,0
2844,M,money,noun,A1,เงิน,1,0,0
2845,M,monitor,noun,B2,เฝ้าสังเกต,1,0,0
2846,M,monk,noun,C1,พระ,0,0,0
2847,M,monkey,noun,A2,ลิง,1,0,0
2848,M,monopoly,noun,C1,การผูกขาด,0,0,0
2849,M,monster,noun,B2,สัตว์ประหลาด,0,0,0
2850,M,month,noun,A1,เดือน,1,0,0
2851,M,monthly,adjective,B2,รายเดือน,0,0,0
2852,M,monument,noun,B2,อนุสาวรีย์,0,0,0
2853,M,mood,noun,B1,อารมณ์,1,0,0
2854,M,moon,noun,A2,ดวงจันทร์,1,0,0
2855,M,moral,adjective,B2,ศีลธรรม,1,0,0
2856,M,morality,noun,C1,ความดีงาม ศีลธรรม จรรยา,0,0,0
2857,M,more,adverb,A1,มากกว่า,1,0,0
2858,M,moreover,adverb,B2,นอกจากนี้,0,0,0
2859,M,morning,noun,A1,เช้า,1,0,0
2860,M,mortgage,noun,B2,การจำนอง ให้คำมั่น,0,0,0
2861,M,mosque,noun,B2,มัสยิด,0,0,0
2862,M,most,adverb,A1,ที่สุด,1,0,0
2863,M,mostly,adverb,A2,ส่วนใหญ่,1,0,0
2864,M,mother,noun,A1,แม่,1,0,0
2865,M,motion,noun,B2,การเคลื่อนไหว,0,0,0
2866,M,motivate,verb,B2,กระตุ้น ผลักดัน ให้แรงบันดาลใจ,0,0,0
2867,M,motivation,noun,B2,แรงจูงใจ,0,1,1
2868,M,motive,noun,C1,แรงจูงใจ,0,0,0
2869,M,motor,adjective,B2,เครื่องยนต์,1,0,0
2870,M,motorcycle,noun,A2,รถจักรยานยนต์,1,0,0
2871,M,motorist,noun,C1,ผู้ขับขี่รถยนต์,0,0,0
2872,M,mount,verb,B2,ติดตั้ง,1,0,0
2873,M,mountain,noun,A1,ภูเขา,1,0,0
2874,M,mouse,noun,A1,หนู,1,0,0
2875,M,mouth,noun,A1,ปาก,1,0,0
2876,M,move,noun,B1,เคลื่อนไหว,1,0,0
2877,M,movement,noun,A2,ความเคลื่อนไหว,1,0,0
2878,M,movie,noun,A1,ภาพยนตร์,1,0,0
2879,M,moving,adjective,B2,การเคลื่อนไหว,0,0,0
2880,M,much,adverb,A1,มาก,1,0,0
2881,M,mud,noun,B1,โคลน,1,0,0
2882,M,multiple,adjective,B2,หลายรายการ,1,0,0
2883,M,multiply,verb,B2,คูณ,1,0,0
2884,M,mum,noun,A1,แม่,1,0,0
2885,M,municipal,adjective,C1,เทศบาล,0,0,0
2886,M,murder,noun,B1,การฆาตกรรม,1,0,0
2887,M,muscle,noun,B1,กล้ามเนื้อ,1,0,0
2888,M,museum,noun,A1,พิพิธภัณฑ์,1,0,0
2889,M,music,noun,A1,ดนตรี,1,0,0
2890,M,musical,adjective,A2,ดนตรี,1,0,0
2891,M,musician,noun,A2,นักดนตรี,1,0,0
2892,M,must,modal verb,A1,ต้อง,1,0,0
2893,M,mutual,adjective,C1,ซึ่งกันและกัน,0,1,1
2894,M,my,determiner,A1,ของฉัน,1,0,0
2895,M,myself,pronoun,A2,ตัวฉันเอง,1,0,0
2896,M,mysterious,adjective,B2,ลึกลับ,1,0,0
2897,M,mystery,noun,B1,ความลึกลับ ปริศนา,1,0,0
2898,M,myth,noun,B2,ตำนาน,0,0,0
2899,N,nail,noun,B1,เล็บ,1,0,0
2900,N,naked,adjective,B2,เปลือยกาย,0,0,0
2901,N,name,noun,A1,ชื่อ,1,0,0
2902,N,namely,adverb,C1,คือ,0,0,0
2903,N,narrative,adjective,B1,เรื่องเล่า,1,0,0
2904,N,narrow,adjective,A2,แคบ,1,0,0
2905,N,nasty,adjective,B2,น่ารังเกียจ,0,0,0
2906,N,nation,noun,B1,ประเทศ,1,0,0
2907,N,national,adjective,A2,ระดับชาติ,1,0,0
2908,N,nationwide,adjective,C1,ทั่วประเทศ,0,0,0
2909,N,native,adjective,B1,พื้นเมือง,1,0,0
2910,N,natural,adjective,A1,เป็นธรรมชาติ,1,0,0
2911,N,naturally,adverb,B1,ตามธรรมชาติ,1,0,0
2912,N,nature,noun,A2,ธรรมชาติ,1,0,0
2913,N,naval,adjective,C1,เกี่ยวกับกองทัพเรือ,0,0,0
2914,N,navigation,noun,B2,การนำทาง,0,0,0
2915,N,near,adjective,A1,ใกล้,1,0,0
2916,N,nearby,adjective,B2,ใกล้เคียง,0,0,0
2917,N,nearly,adverb,A2,เกือบ,1,0,0
2918,N,neat,adjective,B2,ประณีต,1,0,0
2919,N,necessarily,adverb,B1,อย่างจำเป็น,1,0,0
2920,N,necessary,adjective,A2,จำเป็น,1,0,0
2921,N,necessity,noun,B2,ความจำเป็น,0,0,0
2922,N,neck,noun,A2,คอ,1,0,0
2923,N,need,noun,A2,ความต้องการ,1,0,0
2924,N,needle,noun,B1,เข็ม,1,0,0
2925,N,negative,adjective,A1,เชิงลบ,1,1,1
2926,N,neglect,noun,C1,ไม่สนใจ ทอดทิ้ง,0,0,0
2927,N,negotiate,verb,B2,เจรจาต่อรอง,0,0,0
2928,N,negotiation,noun,B2,การเจรจาต่อรอง,0,0,0
2929,N,neighbour,noun,A1,เพื่อนบ้าน,1,0,0
2930,N,neighbourhood,noun,B1,ละแวกบ้าน,1,0,0
2931,N,neighbouring,adjective,C1,ใกล้เคียง,0,0,0
2932,N,neither,adverb,B1,ไม่ใช่ทั้งสองอย่าง,1,0,0
2933,N,nerve,noun,B2,เส้นประสาท,1,0,0
2934,N,nervous,adjective,A2,ประหม่า,1,0,0
2935,N,nest,noun,C1,รัง,0,0,0
2936,N,net,noun,B1,สุทธิ,1,0,0
2937,N,network,noun,A2,เครือข่าย,1,1,1
2938,N,neutral,adjective,B2,เป็นกลาง,0,1,1
2939,N,never,adverb,A1,ไม่เคย,1,0,0
2940,N,nevertheless,adverb,B2,แต่ถึงอย่างไร,1,1,0
2941,N,new,adjective,A1,ใหม่,1,0,0
2942,N,newly,adverb,B2,ใหม่,0,0,0
2943,N,news,noun,A1,ข่าว,1,0,0
2944,N,newsletter,noun,C1,จดหมายข่าว,0,0,0
2945,N,newspaper,noun,A1,หนังสือพิมพ์,1,0,0
2946,N,next,adjective,A1,ต่อไป,1,0,0
2947,N,next to,preposition,A1,ถัดจาก,1,0,0
2948,N,nice,adjective,A1,ดี,1,0,0
2949,N,niche,noun,C1,ซอก,0,0,0
2950,N,night,noun,A1,กลางคืน,1,0,0
2951,N,nightmare,noun,B2,ฝันร้าย,1,0,0
2952,N,no,determiner,A1,เลขที่,1,0,0
2953,N,no one,pronoun,A1,ไม่มีใคร,1,0,0
2954,N,noble,adjective,C1,มีคุณธรรมสูง,0,0,0
2955,N,nobody,pronoun,A1,ไม่มีใคร,1,0,0
2956,N,nod,verb,C1,พยักหน้า,0,0,0
2957,N,noise,noun,A2,เสียงรบกวน,1,0,0
2958,N,noisy,adjective,A2,เสียงดัง,1,0,0
2959,N,nominate,verb,C1,เสนอชื่อ แต่งตั้ง ระบุชื่อ,0,0,0
2960,N,nomination,noun,C1,การเสนอชื่อ,0,0,0
2961,N,nominee,noun,C1,ผู้ได้รับการเสนอชื่อ,0,0,0
2962,N,none,pronoun,A2,ไม่มี,1,0,0
